26	912	0.86236
27	603	1.04086
27	816	0.899708
27	825	1.50453
27	858	0.883281
27	936	0.867731
27	937	0.808419
28	121	1.21832
28	125	1.20388
28	521	0.276554
28	672	1.25877
28	991	1.01073
28	993	1.06708
29	68	0.859823
29	192	0.866297
29	665	0.854958
29	944	0.959551
29	957	0.959372
29	970	1.50098
30	354	0.926703
30	380	1.45232
30	408	0.987485
30	894	0.910998
30	923	0.839526
30	987	0.835289
31	129	1.05716
31	278	0.755667
31	415	0.934916
31	558	0.890388
31	831	0.861867
31	997	1.50056
32	268	1.75
32	318	0.801538
32	463	0.901836
32	720	0.941554
32	936	0.94363
32	965	0.911442
33	195	0.9653
33	228	1.10328
33	453	1.46603
33	458	0.847206
33	960	0.795156
33	995	0.789061
34	245	0.99653
34	246	1.05256
34	779	1.50085
34	824	0.786439
34	909	0.870453
34	954	0.794019
35	562	0.859406
35	621	1.50365
35	940	0.906109
35	942	0.881723
35	988	0.935734
35	990	0.917028
36	10	1.09083
36	116	1.49664
36	281	0.771512
36	624	0.856603
36	768	0.875483
36	990	0.905569
37	146	1.5
37	319	1.12045
37	583	1.10826
37	753	1.10962
37	952	0.00479597
37	955	1.16166
38	46	1.5
38	663	1.08799
38	831	0.0985038
38	832	1.10363
38	925	1.19608
38	938	1.1123
39	18	0.837861
39	400	0.811232
39	868	0.989324
39	960	0.943906
39	982	1.4978
39	989	0.917677
40	777	0.885543
40	805	0.844984
40	826	0.963163
40	909	1.51208
40	942	0.87615
40	988	0.930161
41	418	0.8745
41	615	1.02355
41	797	0.847657
41	885	0.857888
41	950	1.51272
41	993	0.896407
42	621	0.881944
42	810	0.978229
42	850	0.889789
42	945	1.50176
42	957	0.886942
42	983	0.863097
43	510	1.13214
43	649	1.09123
43	673	1.18435
43	783	1.09228
43	863	1.00662
43	899	0.494271
44	193	0.991706
44	440	1.50154
44	651	0.950731
44	797	0.808835
44	873	0.872272
44	903	0.876456
45	52	0.766691
45	198	1.03037
45	611	0.870626
45	714	1.52561
45	757	0.908632
45	982	0.923682
46	38	1.5
46	234	1.02612
46	538	0.887136
46	748	0.854648
46	873	0.867551
46	996	0.864549
47	83	1.5
47	531	0.876651
47	539	0.915268
47	723	0.901347
47	840	0.935201
47	908	0.871533
48	631	0.845584
48	709	0.837975
48	866	1.50242
48	894	0.955977
48	951	0.915713
48	988	0.94475
49	632	0.157747
49	760	1.09987
49	801	1.08105
49	932	1.13471
49	939	1.36957
49	966	1.18436
50	333	1.49243
50	350	1.16556
50	621	0.827277
50	773	0.809119
50	928	0.826592
50	931	0.871447
51	110	1.17437
51	692	0.34278
51	849	1.14504
51	964	1.13148
51	984	1.12309
51	987	1.10039
52	45	0.766691
52	56	1.5
52	482	0.908122
52	657	1.02025
52	910	0.938503
52	983	0.86643
53	152	1.04178
53	284	1.48063
53	557	0.759222
53	564	0.989523
53	906	0.858816
53	969	0.850657
54	510	1.49633
54	812	0.975101
54	845	0.856698
54	882	0.879212
54	935	0.852481
54	981	0.936508
55	477	0.919345
55	653	1.49842
55	677	0.83642
55	814	0.891002
55	944	0.908708
55	992	0.944527
56	52	1.5
56	139	1.0174
56	673	1.17512
56	805	1.12263
56	874	1.18485
56	943	4.65818e-06
57	177	1.10578
57	543	1.06782
57	766	0.454436
57	821	1.13726
57	834	1.05208
57	963	1.18914
58	168	1.21152
58	611	1.1098
58	644	1.07304
58	816	0.813595
58	949	1.10563
58	990	0.691474
59	192	1.5
59	327	1.15147
59	377	1.09517
59	907	1.12948
59	937	0.0225579
59	1000	1.12389
60	11	1.04736
60	417	1.16921
60	536	1.18432
60	592	1.09911
60	612	1.05246
60	977	0.44946
61	235	0.977673
61	638	1.23796
61	690	0.874476
61	898	0.877283
61	930	0.908528
61	990	0.86204
62	346	0.981287
62	497	0.91387
62	619	0.854532
62	787	0.898552
62	954	0.851759
62	990	1.49985
63	207	0.9057
63	588	1.02564
63	769	0.604104
63	781	1.23133
63	848	1.10613
63	904	1.1369
64	448	1.07864
64	699	1.14335
64	716	0.342301
64	895	1.17767
64	937	1.12298
64	954	1.12071
65	332	1.16747
65	429	1.07942
65	780	1.09336
65	889	1.15975
65	936	0.710767
65	955	0.795463
66	176	1.5
66	252	0.830005
66	678	0.894827
66	706	0.860071
66	857	0.969677
66	964	0.94542
67	491	1.11885
67	597	1.15151
67	602	0.530458
67	609	0.981997
67	647	1.12655
67	674	1.1031
68	29	0.859823
68	334	1.51012
68	388	0.966885
68	665	0.831797
68	902	0.906223
68	986	0.935272
69	306	0.778516
69	790	1.50396
69	846	0.980572
69	960	0.92887
69	989	0.90264
69	991	0.909401
70	3	1.06535
70	469	0.875
70	593	0.906231
70	601	0.867736
70	641	0.831509
70	669	0.82917
71	149	1.01234
71	515	1.50035
71	593	0.897834
71	807	0.847509
71	901	0.853576
71	990	0.888744
72	183	0.906922
72	453	0.533966
72	480	1.08198
72	648	1.20809
72	829	1.08955
72	911	1.12038
73	98	1.02632
73	589	1.11019
73	657	0.274037
73	882	1.15348
73	928	1.22063
73	980	1.21001
74	591	0.87505
74	829	1.49919
74	902	0.879869
74	931	0.94903
74	944	0.910037
74	983	0.886013
75	295	0.97843
75	328	0.954602
75	614	0.842307
75	633	0.788837
75	835	1.49443
75	992	0.935823
76	348	1.17287
76	774	1.1326
76	793	0.970342
76	796	1.07249
76	973	0.532283
76	994	1.12203
77	164	1.02783
77	372	0.433463
77	383	1.19237
77	572	1.08154
77	732	1.09371
77	972	1.18609
78	86	1.00804
78	261	0.937577
78	771	0.875779
78	901	0.827178
78	931	1.48756
78	940	0.851427
79	186	0.6279
79	737	1.13815
79	787	0.881905
79	818	1.20843
79	948	1.05464
79	991	1.09878
80	584	0.863926
80	766	0.930355
80	832	1.49194
80	948	0.82708
80	969	0.939385
80	996	0.939255
81	364	0.637098
81	432	1.07796
81	857	1.13841
81	949	0.901226
81	977	1.13608
81	988	1.14755
82	139	1.5
82	753	0.0250336
82	790	1.13057
82	796	1.07342
82	887	1.18849
82	972	1.10752
83	47	1.5
83	258	0.795524
83	339	1.05256
83	401	0.756738
83	836	0.893667
83	992	1.00151
84	209	0.645918
84	454	1.10547
84	812	0.844927
84	817	1.05487
84	906	1.19786
84	915	1.1418
85	11	1.5
85	547	1.10144
85	825	1.1838
85	855	1.06041
85	984	3.06227e-06
85	995	1.15436
86	78	1.00804
86	673	1.16702
86	901	1.14584
86	939	1.07793
86	958	1.1791
86	995	0.44872
87	1	0.971055
87	538	0.875703
87	581	0.966098
87	842	0.845713
87	847	1.50491
87	993	0.841431
88	187	1.03634
88	478	1.13409
88	761	1.1819
88	787	0.83099
88	900	1.14767
88	908	0.677237
89	475	0.903639
89	561	0.845614
89	776	0.934245
89	847	1.50491
89	913	0.958459
89	953	0.858043
90	4	0.710259
90	284	1.10602
90	354	1.16298
90	806	1.13675
90	941	0.787194
90	984	1.09426
91	130	0.96321
91	578	0.845431
91	585	0.988373
91	646	1.49548
91	867	0.803446
91	966	0.89954
92	163	1.0433
92	578	0.885701
92	659	0.840812
92	683	1.50431
92	739	0.884091
92	954	0.846092
93	320	0.82079
93	322	0.951601
93	489	0.927747
93	940	1.50141
93	967	0.863499
93	996	0.936364
94	299	1.12019
94	311	1.10255
94	529	1.09249
94	555	1.18477
94	635	1.09862
94	955	0.415634
95	159	1.05104
95	393	1.15367
95	785	1.13431
95	814	1.0424
95	830	0.46252
95	860	1.16098
96	278	0.982616
96	680	1.20558
96	729	0.650427
96	739	1.15534
96	839	1.15647
96	852	0.853309
97	232	1.03556
97	701	1.49228
97	725	0.802905
97	742	0.892671
97	969	0.884496
97	996	0.884366
98	73	1.02632
98	310	0.938529
98	472	0.90667
98	548	0.76341
98	844	1.50292
98	980	0.865072
99	661	0.967493
99	712	0.888708
99	874	0.878171
99	875	0.953867
99	889	1.50308
99	950	0.811761
100	255	1.15751
100	378	0.842619
100	385	1.11786
100	950	1.07499
100	979	1.14964
100	991	0.654922
101	336	0.916165
101	419	1.49663
101	534	0.909757
101	781	0.986153
101	991	0.835921
101	1000	0.852004
102	136	0.780158
102	143	1.49999
102	518	0.957004
102	541	0.913948
102	735	0.851829
102	880	0.997061
103	550	0.862074
103	593	1.47279
103	626	0.823801
103	657	1.00364
103	718	0.937766
103	986	0.87272
104	659	0.867123
104	894	1.4986
104	943	0.925983
104	954	0.872403
104	959	0.905992
104	980	0.928499
105	440	0.895845
105	574	0.852684
105	694	0.955901
105	847	0.864972
105	855	1.52036
105	979	0.930598
106	499	1.02654
106	693	1.13728
106	745	0.991215
106	794	1.24441
106	975	0.520201
106	998	1.09177
107	285	1.17793
107	522	0.777704
107	584	1.08875
107	702	1.11981
107	758	1.11351
107	905	0.722048
108	523	1.1466
108	741	0.159123
108	764	1.11991
108	807	1.13146
108	870	1.29392
108	950	1.10203
109	238	0.99508
109	875	1.24171
109	923	1.12873
109	929	0.889305
109	975	1.13447
109	976	0.607582
110	51	1.17437
110	391	1.17787
110	541	1.13182
110	571	0.302816
110	687	1.14114
110	855	1.04917
111	610	1.125
111	749	0.877487
111	865	0.927255
111	958	0.904838
111	984	0.883669
111	990	0.906752
112	302	0.97128
112	344	0.983565
112	702	0.866834
112	778	0.819162
112	998	1.50017
112	1000	0.859159
113	267	1.26494
113	306	1.75
113	317	0.703538
113	484	0.846954
113	786	0.824281
113	872	0.86029
114	20	1.19119
114	284	1.10798
114	569	0.731552
114	964	1.10461
114	984	1.09622
114	999	0.758235
115	205	0.819158
115	339	0.681074
115	764	1.13304
115	783	1.07977
115	924	1.14714
115	987	1.14005
116	36	1.49664
116	459	1.10879
116	474	0.00321559
116	867	1.12603
116	871	1.14405
116	888	1.12113
117	235	1.22709
117	738	1.09794
117	898	1.1267
117	901	1.07629
117	913	0.413697
117	923	1.06992
118	133	1.10099
118	301	0.975507
118	453	0.868651
118	634	1.51317
118	783	0.756119
118	821	0.798733
119	22	1.01962
119	315	0.889628
119	961	0.858495
119	974	0.869006
119	990	0.863249
119	1000	1.49993
120	301	1.5015
120	757	0.890614
120	780	0.869725
120	789	1.01935
120	814	0.876632
120	819	0.843678
121	28	1.21832
121	217	0.981392
121	279	0.80693
121	778	1.13819
121	991	1.1621
121	994	0.700342
122	352	1.45254
122	447	0.924338
122	810	0.975423
122	893	0.84169
122	949	0.838416
122	992	0.920133
123	246	1.03625
123	537	0.852944
123	648	0.915165
123	718	1.50487
123	884	0.86435
123	943	0.831291
124	213	0.799717
124	501	0.902459
124	551	0.895506
124	729	1.50431
124	818	0.977813
124	993	0.924505
125	28	1.20388
125	217	0.96695
125	449	0.611616
125	475	1.17079
125	764	0.899892
125	870	1.15838
126	133	1.04379
126	141	0.972804
126	362	0.879062
126	552	1.5011
126	593	0.814064
126	964	0.790284
127	294	0.7728
127	608	1.02068
127	692	0.933101
127	793	1.5011
127	956	0.889074
127	985	0.88435
128	358	0.802773
128	399	1.00604
128	419	0.922072
128	681	0.835253
128	826	1.49202
128	999	0.933862
129	31	1.05716
129	227	1.26483
129	557	0.962501
129	784	1.10318
129	831	1.07483
129	961	0.533845
130	91	0.96321
130	422	0.968118
130	813	1.16851
130	884	1.1806
130	966	1.18768
130	974	0.568642
131	132	1.21051
131	435	1.05715
131	477	1.02634
131	811	1.15194
131	936	1.08039
131	942	0.454318
132	131	1.21051
132	221	1.01922
132	565	1.29053
132	899	1.18228
132	939	0.261182
132	952	1.08798
133	118	1.10099
133	126	1.04379
133	411	1.18715
133	478	0.478433
133	783	1.16807
133	928	1.02217
134	602	1.02561
134	758	0.866372
134	796	1.49598
134	989	0.842157
134	991	0.848918
134	996	0.916947
135	451	1.0319
135	476	1.06363
135	587	0.525475
135	862	1.13299
135	935	1.0947
135	976	1.20868
136	102	0.780158
136	173	1.01033
136	625	0.976442
136	960	0.842257
136	990	1.49985
136	996	0.890818
137	262	0.543843
137	703	1.11028
137	916	1.12723
137	989	1.09385
137	992	0.929208
137	996	1.16864
138	142	1.23628
138	233	1.5
138	545	1.02766
138	691	0.0742827
138	896	1.11255
138	996	1.12351
139	56	1.0174
139	82	1.5
139	334	0.94015
139	945	0.83156
139	961	0.858854
139	963	0.852038
140	296	0.943673
140	710	0.905096
140	728	0.893235
140	803	0.850452
140	835	0.907543
140	874	1.50466
141	126	0.972804
141	292	0.268097
141	458	1.19893
141	849	1.20202
141	922	1.13294
141	940	1.19223
142	138	1.23628
142	241	0.943599
142	719	1.04817
142	758	1.15277
142	791	1.06279
142	982	0.55755
143	102	1.49999
143	351	1.16769
143	493	1.07605
143	680	1.1425
143	720	1.11376
143	968	1.17391e-05
144	723	1.12678
144	749	1.12155
144	919	1.11212
144	942	1.11551
144	967	0.382765
144	990	1.15082
145	493	0.860819
145	909	0.915456
145	936	0.900609
145	966	0.93274
145	985	0.890375
145	998	1.50017
146	37	1.5
146	411	0.859442
146	697	0.837674
146	940	0.935505
146	973	0.915199
146	974	0.95218
147	459	1.08518
147	563	1.24276
147	601	1.07408
147	619	1.10757
147	952	1.0645
147	986	0.415712
148	402	1.21552
148	463	1.13639
148	630	0.924045
148	637	1.03881
148	818	0.574706
148	972	1.10928
149	71	1.01234
149	593	1.168
149	806	1.17832
149	820	1.14134
149	841	1.21844
149	873	0.266047
150	172	1.5
150	522	0.913255
150	809	0.919554
150	889	0.905121
150	931	0.902336
150	999	0.859735
151	208	0.984356
151	688	1.1131
151	880	1.22571
151	892	1.17683
151	926	0.558767
151	963	0.94441
152	53	1.04178
152	413	1.11265
152	688	1.18636
152	837	0.652358
152	852	1.15921
152	853	0.846496
153	177	0.738833
153	267	1.28253
153	474	0.832983
153	708	1.49373
153	788	0.811896
153	990	0.833758
154	162	0.803639
154	227	1.04086
154	597	0.881282
154	613	1.47509
154	883	0.838757
154	956	0.935458
155	735	0.795518
155	766	0.914702
155	818	0.965225
155	896	0.912638
155	932	1.48678
155	993	0.911917
156	222	1.02074
156	718	0.929843
156	754	1.50441
156	978	0.817512
156	986	0.864797
156	997	0.867104
157	453	1.16235
157	493	0.488521
157	561	1.02275
157	656	1.05426
157	800	1.10208
157	927	1.1813
158	296	1.22812
158	610	1.10409
158	662	0.980766
158	714	1.00284
158	932	1.16494
158	945	0.52394
159	95	1.05104
159	520	1.5022
159	785	0.82742
159	947	0.867102
159	951	0.879399
159	964	0.875042
160	204	1.26039
160	383	1.11417
160	659	1.10992
160	717	0.778307
160	732	1.01551
160	964	0.746288
161	23	1.02046
161	603	1.4962
161	650	0.951933
161	780	0.790357
161	789	0.939983
161	814	0.797264
162	154	0.803639
162	290	1.01338
162	882	0.860395
162	900	1.50179
162	932	0.904895
162	981	0.917691
163	92	1.0433
163	271	1.16661
163	356	0.821319
163	360	1.19759
163	668	1.09249
163	999	0.668609
164	77	1.02783
164	316	0.86724
164	692	0.871111
164	700	0.867354
164	812	0.866461
164	815	1.49948
165	9	0.773288
165	425	1.5058
165	507	0.970043
165	735	0.895822
165	948	0.911731
165	989	0.949116
166	420	0.848312
166	477	0.9
166	648	1.49167
166	670	0.806169
166	789	1.01438
166	889	0.931142
167	661	0.953249
167	853	0.901637
167	872	0.912307
167	933	0.864624
167	990	0.868183
167	992	1.49303
168	58	1.21152
168	478	1.00581
168	650	1.23307
168	844	1.04959
168	916	0.936829
168	1000	0.562102
169	568	0.72745
169	574	1.07003
169	645	1.19564
169	793	1.08314
169	936	0.77664
169	977	1.15119
170	293	0.795197
170	778	0.876487
170	861	0.943403
170	942	1.49294
170	996	0.968429
170	1000	0.916484
171	183	0.965017
171	223	1.00835
171	262	0.869661
171	683	0.855434
171	943	1.49858
171	982	0.801536
172	150	1.5
172	402	0.964595
172	462	0.932507
172	726	0.798522
172	914	0.936426
172	937	0.86795
173	136	1.01033
173	832	0.836594
173	884	0.647364
173	897	1.19432
173	967	1.13722
173	1000	1.15814
174	407	0.78002
174	532	0.904048
174	569	1.0282
174	787	0.915284
174	798	0.87245
174	962	1.50175
175	499	1.13173
175	713	1.09077
175	722	1.08056
175	843	1.06706
175	908	0.441862
175	998	1.19695
176	66	1.5
176	324	4.96507e-09
176	508	1.10054
176	617	1.16912
176	757	1.11387
176	986	1.11647
177	57	1.10578
177	153	0.738833
177	247	0.836587
177	635	0.839649
177	902	1.49778
177	925	0.979148
178	285	0.943907
178	410	0.883342
178	623	0.880666
178	874	1.50466
178	991	0.862028
178	996	0.930057
179	206	0.959204
179	424	1.15518
179	539	0.745096
179	606	1.23692
179	750	0.732846
179	957	1.1487
180	456	0.478404
180	664	1.03484
180	802	1.19253
180	921	1.02321
180	970	1.11547
180	993	1.15716
181	259	1.02278
181	369	1.2357
181	822	0.269611
181	950	1.12237
181	973	1.16181
181	990	1.19304
182	7	1.01353
182	275	1.26868
182	397	0.602014
182	734	1.04231
182	821	0.910214
182	983	1.17547
183	2	1.26955
183	72	0.906922
183	171	0.965017
183	389	0.610866
183	681	1.10871
183	762	1.15672
184	535	0.872837
184	577	1.5022
184	695	0.954465
184	793	0.828236
184	930	0.935543
184	968	0.90892
185	574	1.08797
185	661	1.24697
185	689	1.04471
185	923	1.12036
185	965	0.491632
185	994	1.00328
186	21	1.23952
186	79	0.6279
186	592	1.03267
186	665	1.06341
186	880	0.866746
186	999	1.1644
187	88	1.03634
187	282	1.47404
187	372	0.949537
187	650	0.985038
187	713	0.716358
187	743	0.812725
188	369	0.994396
188	663	1.5433
188	804	0.843147
188	885	0.875542
188	906	0.934035
188	967	0.852881
189	318	0.794046
189	595	0.886488
189	760	0.883779
189	828	1.00504
189	931	1.48756
189	980	0.930648
190	215	0.813313
190	332	0.972521
190	487	0.911651
190	596	0.879671
190	749	1.49547
190	957	0.922844
191	403	0.73347
191	515	0.961855
191	560	0.930388
191	915	0.947277
191	979	1.50155
191	991	0.92701
192	29	0.866297
192	59	1.5
192	596	0.899512
192	646	1.0054
192	675	0.876895
192	834	0.851892
193	44	0.991706
193	242	1.24434
193	426	1.16312
193	665	0.992935
193	948	1.10083
193	964	0.519627
194	730	1.15605
194	809	0.528765
194	953	1.09747
194	956	0.967693
194	989	1.11317
194	995	1.13331
195	33	0.9653
195	795	1.22744
195	827	1.16797
195	871	0.912145
195	919	0.598002
195	967	1.13929
196	8	1.16032
196	230	0.28829
196	812	1.1575
196	877	1.06404
196	980	1.11814
196	1000	1.20443
197	315	1.20929
197	370	0.44866
197	514	1.03817
197	600	1.04825
197	635	1.08217
197	947	1.16029
198	45	1.03037
198	364	1.16804
198	761	1.11165
198	842	0.199738
198	906	1.31735
198	992	1.18995
199	575	1.20874
199	602	0.777944
199	901	0.731978
199	908	1.09382
199	911	1.09516
199	981	1.10228
200	643	1.5052
200	657	1.02901
200	696	0.895155
200	769	0.813451
200	902	0.86904
200	928	0.893346
201	502	1.16065
201	647	1.09125
201	726	1.04715
201	778	0.951856
201	879	0.545838
201	884	1.20095
202	633	1.47287
202	695	0.971314
202	727	0.947362
202	805	0.839431
202	924	0.867214
202	973	0.874679
203	265	1.16465
203	442	1.10149
203	516	1.1577
203	728	0.569537
203	781	0.920644
203	838	1.07615
204	160	1.26039
204	570	1.06358
204	597	1.08366
204	751	1.09237
204	795	0.768266
204	982	0.732096
205	1	1.25281
205	115	0.819158
205	322	1.15011
205	408	0.680785
205	634	1.01077
205	960	1.08631
206	179	0.959204
206	250	0.994964
206	372	0.947907
206	387	1.49745
206	466	0.810626
206	881	0.787299
207	63	0.9057
207	387	1.17993
207	847	1.0855
207	938	1.10212
207	964	1.13246
207	992	0.587327
208	151	0.984356
208	291	0.943716
208	583	0.780427
208	818	0.907988
208	828	1.5024
208	880	0.883512
209	84	0.645918
209	316	1.19382
209	448	1.05552
209	489	0.861214
209	498	1.12612
209	745	1.12454
210	349	1.13431
210	599	1.23582
210	843	0.994484
210	942	0.489576
210	976	1.13539
210	979	1.00492
211	219	1.02572
211	394	1.05189
211	773	0.727416
211	898	1.23647
211	942	1.18592
211	989	0.772374
212	5	1.5
212	546	1.00444
212	901	0.860739
212	923	0.854368
212	968	0.915772
212	973	0.864682
213	124	0.799717
213	594	0.872551
213	610	1.125
213	797	0.893666
213	818	0.995724
213	897	0.938341
214	230	1.02986
214	642	1.49334
214	805	0.816924
214	940	0.872477
214	961	0.878642
214	988	0.902101
215	190	0.813313
215	254	0.843614
215	905	0.952383
215	931	0.965401
215	955	1.50332
215	986	0.92529
216	364	1.1129
216	452	1.11031
216	936	0.405701
216	975	1.09738
216	977	1.14042
216	988	1.15189
217	121	0.981392
217	125	0.96695
217	404	0.868394
217	551	0.80115
217	705	0.882115
217	814	1.50533
218	403	0.94446
218	405	1.176
218	696	0.511049
218	795	1.22132
218	821	0.997362
218	917	1.15823
219	211	1.02572
219	628	0.917938
219	853	0.873267
219	869	1.50477
219	925	0.878567
219	942	0.804507
220	701	0.940673
220	733	1.49741
220	786	0.902926
220	788	0.872949
220	874	0.890555
220	958	0.892897
221	132	1.01922
221	283	0.936289
221	886	0.860079
221	954	0.827508
221	965	0.856907
221	975	1.50435
222	156	1.02074
222	341	1.0022
222	526	1.10115
222	653	0.495043
222	957	1.19077
222	999	1.18734
223	171	1.00835
223	460	1.2008
223	734	1.09708
223	801	0.802577
223	838	1.19377
223	969	0.696277
224	229	0.824606
224	493	0.946025
224	610	0.907443
224	831	0.895708
224	877	0.926218
224	931	1.48756
225	255	0.91154
225	297	0.980575
225	712	0.905964
225	741	1.46538
225	847	0.838037
225	975	0.863884
226	2	0.561709
226	545	1.11455
226	561	1.10748
226	979	0.939845
226	989	1.13561
226	991	1.14237
227	129	1.26483
227	154	1.04086
227	578	1.13766
227	686	0.504971
227	796	1.05664
227	984	0.992354
228	9	1.09952
228	33	1.10328
228	241	0.556401
228	373	1.11626
228	413	1.18095
228	814	0.952278
229	224	0.824606
229	423	0.873437
229	462	0.903784
229	648	0.974406
229	846	1.4965
229	976	0.923767
230	196	0.28829
230	214	1.02986
230	549	1.09133
230	598	1.2205
230	930	1.22827
230	973	1.15055
231	379	0.671498
231	691	1.0582
231	820	1.15763
231	922	1.10499
231	971	0.815983
231	979	1.17918
232	97	1.03556
232	367	1.75
232	377	1.1611
232	707	0.000615658
232	948	1.12959
232	991	1.17374
233	138	1.5
233	332	0.94276
233	521	0.956634
233	626	0.843224
233	998	0.867727
233	999	0.889654
234	46	1.02612
234	437	1.20066
234	529	0.899457
234	618	0.617961
234	791	1.11158
234	953	1.16164
235	61	0.977673
235	117	1.22709
235	533	0.659794
235	579	0.838675
235	958	1.14904
235	961	1.1462
236	608	1.26586
236	679	0.597192
236	741	1.11839
236	883	1.03756
236	954	1.07819
236	967	0.903677
237	331	1.48792
237	382	0.944626
237	570	0.863054
237	803	0.895267
237	829	0.900162
237	871	0.896891
238	15	1.02857
238	109	0.99508
238	901	0.824958
238	984	0.837042
238	987	0.814349
238	999	1.49229
239	323	0.970414
239	546	1.24691
239	571	1.18009
239	590	1.20155
239	975	1.10258
239	981	0.310343
240	421	1.49923
240	436	0.882769
240	518	0.891991
240	705	0.955181
240	906	0.923189
240	991	0.846871
241	142	0.943599
241	228	0.556401
241	878	1.07844
241	944	1.14526
241	982	1.15658
241	998	1.11972
242	193	1.24434
242	396	1.09714
242	508	1.26518
242	716	1.09
242	931	0.215808
242	970	1.06852
243	566	1.48686
243	658	0.813517
243	774	0.855137
243	811	0.969577
243	823	0.938515
243	976	0.923253
244	248	1.5
244	399	1.20425
244	466	1.09986
244	696	1.13163
244	891	1.06426
244	987	0.00580097
245	34	0.99653
245	272	1.75
245	667	1.09008
245	819	0.0509825
245	908	1.18749
245	976	1.2259
246	34	1.05256
246	123	1.03625
246	883	1.15449
246	885	0.94574
246	936	1.2567
246	953	0.569145
247	177	0.836587
247	452	0.908636
247	706	0.831473
247	815	1.49948
247	856	0.945304
247	930	0.978
248	244	1.5
248	281	0.802926
248	641	0.871352
248	717	0.950751
248	961	0.932229
248	974	0.94274
249	359	1.14619
249	773	1.13868
249	820	0.989995
249	838	1.10152
249	872	0.506114
249	978	1.11361
250	206	0.994964
250	638	1.23851
250	743	1.14929
250	808	1.11724
250	875	0.65288
250	962	0.847893
251	419	0.503372
251	649	1.04613
251	894	1.18318
251	971	0.991047
251	975	1.11745
251	990	1.15324
252	66	0.830005
252	431	0.888674
252	771	0.918647
252	930	0.951703
252	941	1.49745
252	974	0.910971
253	287	0.920142
253	339	0.974559
253	740	0.835957
253	928	0.88183
253	957	0.887513
253	958	1.50472
254	215	0.843614
254	358	0.818626
254	482	0.970992
254	520	0.916219
254	864	0.95055
254	994	1.50132
255	100	1.15751
255	225	0.91154
255	627	1.15691
255	765	0.999946
255	803	0.644822
255	984	1.02409
255	989	1.10578
256	269	0.543394
256	302	1.17791
256	505	1.01773
256	587	0.969025
256	688	1.02226
256	943	1.20188
256	995	1.06307
257	465	1.04588
257	515	1.07045
257	550	0.5451
257	557	1.01233
257	672	1.24123
257	955	1.0711
257	970	1.05025
258	83	0.795524
258	427	0.881181
258	506	0.879866
258	521	0.929323
258	522	0.915862
258	814	0.848244
258	831	1.79497
259	181	1.02278
259	786	0.873172
259	823	1.74368
259	847	0.803411
